date,hourly_trend,hourly_atr_percentile,hourly_momentum_z,hourly_vol_regime
2024-02-05,1,76.68393782383419,0.8929247012541426,high
2024-02-06,1,48.96907216494845,0.13739898756544994,normal
2024-02-07,1,34.87179487179487,0.898815256217057,normal
2024-02-08,1,10.204081632653061,0.7192209832485176,low
2024-02-09,1,0.5076142131979695,0.11095614828513328,low
2024-02-12,1,6.565656565656567,0.14785884070200236,low
2024-02-13,1,84.42211055276381,-1.8733654890255127,high
2024-02-14,1,99.5,-1.1618407653315672,high
2024-02-15,-1,65.67164179104478,1.1535106441373766,normal
2024-02-16,1,56.43564356435643,-0.10282114110775745,normal
2024-02-20,1,81.77339901477832,-1.1980712266799363,high
2024-02-21,-1,74.01960784313727,-1.1761055759853345,normal
2024-02-22,1,86.34146341463415,2.0612355201432817,high
2024-02-23,1,83.00970873786407,2.1871252893992477,high
2024-02-26,1,28.019323671497588,-0.3750196215665249,normal
2024-02-27,1,6.730769230769231,-0.9895382745263888,low
2024-02-28,1,9.090909090909092,-0.8505230457899797,low
2024-02-29,1,31.428571428571427,-0.10993627025472398,normal
2024-03-01,1,38.862559241706165,1.0034451287577402,normal
2024-03-04,1,13.679245283018867,0.43504101825474734,low
2024-03-05,1,46.948356807511736,-1.146906801321244,normal
2024-03-06,1,91.58878504672897,-1.0131812932765876,high
2024-03-07,1,81.86046511627907,0.8253047252463276,high
2024-03-08,1,88.88888888888889,0.015222401724482817,high
2024-03-11,1,90.78341013824884,-1.0272117800492617,high
2024-03-12,1,69.26605504587155,-0.6411502252973882,normal
2024-03-13,1,53.42465753424658,1.070424315538738,normal
2024-03-14,1,77.27272727272727,-0.4085360214996968,high
2024-03-15,-1,95.92760180995475,-1.7093043420241172,high
2024-03-18,-1,80.18018018018019,-0.7748244834728752,high
2024-03-19,-1,55.15695067264574,0.7389287855167309,normal
2024-03-20,1,61.16071428571429,0.6857787604298003,normal
2024-03-21,1,60.88888888888889,1.7261782960627041,normal
2024-03-22,1,15.486725663716813,0.5627167485535548,low
2024-03-25,1,1.762114537444934,-1.1655304154032013,low
2024-03-26,1,1.7543859649122806,-0.9838080780872891,low
2024-03-27,1,17.46724890829694,0.1445607719136037,low
2024-03-28,1,15.217391304347828,-0.014288120183618103,low
